File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
d076e7f5-8b56-4ccb-b56f-5f15c44ea118	213d57e8-a4e9-4f31-b711-a80ddfe644b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4434	TCGA-05-4434-01A	Primary Tumor
51561c3f-ba81-42fd-aa14-97ff24dc9b2d	fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4486	TCGA-49-4486-01A	Primary Tumor
e7120fbc-95c1-4a58-bdb5-4c85610edf89	dfb56742-389a-4c33-992e-8b3014c882e0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-11A	Solid Tissue Normal
9bd0983c-6242-4fac-ada6-571b542dcf22	30ed6c4d-7d1a-4c22-b5a1-00cd37e35e6d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4M5	TCGA-97-A4M5-01A	Primary Tumor
76845a45-b25a-4d3b-aa8a-48575bda68cb	74a288d5-7bb7-414b-b422-f9a4548a8433.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2657	TCGA-44-2657-01A	Primary Tumor
d681273e-28d3-480b-aa2e-cdcbedebd4b4	2ddecb96-a7f4-4d9f-b6be-09685425275a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2666	TCGA-44-2666-01B	Primary Tumor
761d4662-80ce-4757-8a95-32d804b77b26	1477e0a8-d5fb-4572-8caa-c6f2d1786402.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3919	TCGA-44-3919-01A	Primary Tumor
ba3de751-e26f-4a37-ad19-9f1adaafb97f	d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4390	TCGA-05-4390-01A	Primary Tumor
d8bcddb7-bc00-400b-ad61-d11bdedc9d2d	d10d51ab-05a4-4fa4-a0a8-2583db9a4168.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4M6	TCGA-97-A4M6-01A	Primary Tumor
e4c3fc61-1e1a-4798-a2dc-dc5f9d994bc5	344d2093-8816-4f3b-a38c-cfc7ae7cd6ba.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6985	TCGA-55-6985-11A	Solid Tissue Normal
8a8f0d98-3ab6-4c15-ab13-7840ae0fcce1	23e87533-2220-4b0d-b3e2-43707cb25858.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-6216	TCGA-67-6216-01A	Primary Tumor
abba7a55-d011-4d0a-91ed-570b4fc44c77	e3b11f64-075b-49d2-8d18-85afab1cff82.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3398	TCGA-44-3398-01A	Primary Tumor
26537eb9-11b8-4c95-bc8e-e6ef374f65a0	dc0ce32f-d5aa-489f-ba4b-e01443815121.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6212	TCGA-75-6212-01A	Primary Tumor
dfbac08c-ec29-4c7b-84da-bcb07e12bc19	d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4627	TCGA-38-4627-11A	Solid Tissue Normal
3502f646-fb5b-4f44-a36a-01fd687371f1	937cc0bd-e6b5-48c3-b336-66fe281385f5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6775	TCGA-44-6775-01A	Primary Tumor
9a640720-3642-42ca-8db0-c88c158d89c0	e2e299f4-252f-4405-8245-2eb707337c26.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6968	TCGA-55-6968-11A	Solid Tissue Normal
444f0fdf-560a-46e8-b805-9c1bd47537e9	780ab54f-9100-447b-ba9e-75480e7be3d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4382	TCGA-05-4382-01A	Primary Tumor
5b130fab-fad2-4488-a388-6ad6d9d568b1	5c9a781e-50c1-44ec-9c8a-7d8fca99e3c3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A4SS	TCGA-44-A4SS-01A	Primary Tumor
7fa7ac91-3f42-4f1d-9b9d-b45b8087ee3d	5dbb0cb6-18b4-411e-bfd2-e0f6549dc78f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TD	TCGA-MP-A4TD-01A	Primary Tumor
876bc0f7-7364-47a4-9478-9b1f061561f0	8cc54da6-dadc-48b1-9dd0-535cf2ac58b1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5491	TCGA-22-5491-01A	Primary Tumor
f14e1834-c7b8-4eac-bf3e-2c025837bd55	ae59d924-06ec-428d-b470-e78ed92c5e36.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1077	TCGA-21-1077-01A	Primary Tumor
eb068280-8d9d-4de3-bb60-0b25fdf51343	c60f9638-1b5b-4bd5-90f6-c903b8679f2b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3421	TCGA-18-3421-01A	Primary Tumor
34944d84-127e-4d89-908e-e1c3bf6470f3	2ec6297f-091b-4744-aaf7-83f86396192f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2727	TCGA-66-2727-01A	Primary Tumor
50356820-568e-41cd-9ce6-71e7de87926b	43dc7dbc-8b13-48cf-8e06-ed102da87d57.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1076	TCGA-21-1076-01A	Primary Tumor
d6b67feb-8b65-4f7c-96c5-7cad925f2c2e	441be21d-a413-4872-bf8b-16ef9579a9d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-7769	TCGA-90-7769-01A	Primary Tumor
d51ff76f-1bd6-493f-a528-07e09061556d	64a2926d-4609-4258-96df-a165ecdc6571.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5G3	TCGA-77-A5G3-01A	Primary Tumor
21a75813-c4dd-4560-921d-03385bb636d9	a998a5b1-397d-4497-a58c-9b9e1c7f491e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7579	TCGA-56-7579-01A	Primary Tumor
ebdc3d34-bac9-4378-ba98-18ea5ac7bcdb	86217594-5c52-4384-9442-b371f314ccdd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A4BW	TCGA-56-A4BW-01A	Primary Tumor
9bf1d5cb-8732-48a9-b5e0-c449a9c6a308	fc2fcb44-c5cb-4b1a-822d-552f32866fe3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7730	TCGA-56-7730-11A	Solid Tissue Normal
1113ef35-c259-4393-a955-fb84ea48141c	4cb2135b-2e60-4f63-826e-5749fa7634b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8145	TCGA-77-8145-01A	Primary Tumor
89763dde-09e0-49bf-b231-430d182e3b6d	53f615eb-5de0-409f-a363-c4190a8891f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HG	TCGA-NC-A5HG-01A	Primary Tumor
98cd2ad9-9f06-42aa-b6fd-ff6bf11d7882	ce9af9d2-2bda-4776-a4d8-0bf394d4cbd3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A50Z	TCGA-85-A50Z-01A	Primary Tumor
b6fd5b69-0fe0-434d-8d11-57e03672313a	e8572c09-d77c-456c-9a8a-7f5351502a01.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-6837	TCGA-90-6837-01A	Primary Tumor
7bb20dcd-6d5c-4511-a2cb-6df330f48191	fe8a279b-cfbb-4a96-9e30-5589bddb7911.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1080	TCGA-21-1080-01A	Primary Tumor
fc881dee-6d45-48bc-9e9a-8e5fff795c9c	b3a6f7d7-5669-40ff-9d67-97bcbc71e505.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-A56U	TCGA-43-A56U-01A	Primary Tumor
73ddf36b-e334-4b06-abf0-ad301a0dc07b	d252f0e8-e7aa-42cb-aeda-b08c20af842b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1083	TCGA-21-1083-01A	Primary Tumor
134956de-35e0-46a0-820b-36e6fc016462	c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-70-6723	TCGA-70-6723-01A	Primary Tumor
246484e0-f526-454a-982f-649985e6de17	77213cf0-8029-4470-af4e-a25fce4d4681.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5D1	TCGA-NK-A5D1-01A	Primary Tumor
e3da630c-cace-472b-8b22-04511e75acb1	6261ea0e-e248-4620-ac4c-b90ffc580938.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2713	TCGA-60-2713-01A	Primary Tumor
8e13cd5a-69a3-4e2c-8227-1e8919978e81	0bf74e1f-d863-4e04-8d7b-f3b9e87aa3f2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8390	TCGA-58-8390-01A	Primary Tumor
9df6c7ff-c4f6-45af-806b-b5e6bcf4575a	50f781b5-212b-4a3b-b22f-007c7a06ba3c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1075	TCGA-21-1075-01A	Primary Tumor
ad25f8b3-2919-439a-97a1-7329fcda7b7b	0ad0b568-345f-4be5-a093-c6b08ed5e953.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8479	TCGA-85-8479-01A	Primary Tumor
e4067f39-8082-4dbd-b232-05985e13a14f	b7679078-dc44-4203-8aa4-876c308e8e4f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MV	TCGA-63-A5MV-01A	Primary Tumor
4eea91cd-4499-4630-a8b0-01e21d5e03d6	cfcc9019-4d83-44ec-840c-684f7664bdc7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HQ	TCGA-NC-A5HQ-01A	Primary Tumor
92e2ac81-6756-4997-a183-a6edd29d6ec0	7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4593	TCGA-22-4593-11A	Solid Tissue Normal
127e65f5-a56e-4e13-9fed-e0f00b347b3b	d14714b5-2688-4bc4-9fe9-888d0f7600bb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A4ZK	TCGA-56-A4ZK-01A	Primary Tumor
5b528d9c-b788-4ca0-9798-fa43ca77bc6e	2b72861d-7b1b-4b7b-8b9d-1e2fb596bfc7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2767	TCGA-66-2767-01A	Primary Tumor
d70f4cd8-7e3e-46e1-989e-315b7ca2ff35	fb97b7ac-e36e-4b49-aa22-1ed7b5a0dd4b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A5B5	TCGA-85-A5B5-01A	Primary Tumor
d8a63bcf-1477-426c-8b74-89c0b062f784	9a75f764-8b45-4352-bdc0-c82f08990df2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-O2-A52S	TCGA-O2-A52S-01A	Primary Tumor
6b1f0c56-7dc8-4e7b-8aa3-db027d8df21c	3c050f49-77a0-4055-8c9b-5c0e06a075d0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2734	TCGA-66-2734-01A	Primary Tumor
0ee5c9b2-6c87-4051-8aae-30ea8f58b522	68ebb9b3-4081-4e5d-8340-551e3d622970.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2786	TCGA-66-2786-01A	Primary Tumor
dcb0aa00-fd90-4912-9ad9-040b0990b141	0056ef0b-ecb9-443e-a694-1c0797a21e5c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4538	TCGA-33-4538-01A	Primary Tumor
dc91b75e-507d-4a0a-a982-20ffeef64ca5	97b0d130-7cc6-45e6-9b74-6a43903f5ef4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8288	TCGA-85-8288-01A	Primary Tumor
2d67265e-fa91-44ab-8550-6b5199bc6458	c897eb81-97e5-4007-9d85-66aa2c565f0e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8143	TCGA-77-8143-01A	Primary Tumor
69f2c685-cf4d-41cf-9c17-bb261d05cfa7	a25de25d-8676-4765-a4f9-04b777afccca.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8580	TCGA-85-8580-01A	Primary Tumor
82e2e4c0-7008-4b32-a405-5e8ffe30d48f	ab4d305d-81cd-4fa7-96c4-f6d5308eef12.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5481	TCGA-22-5481-01A	Primary Tumor
8e93c97e-895b-4ce5-ad84-128a1b28a0c2	2dcfb5cf-c4e8-4d87-b32e-5a93b11b0117.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-4130	TCGA-37-4130-01A	Primary Tumor
126a6bbb-22db-4f87-8915-30b4dba74860	ec2c4c86-5eaf-4f58-8da7-a9528f9922b9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-4086	TCGA-18-4086-01A	Primary Tumor
f04908bb-bf49-49a9-8b0c-89e75fea8b15	6b14871d-013e-4817-9bca-2fd62a71a0e2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5232	TCGA-34-5232-01A	Primary Tumor
939c91df-25ac-42aa-aac0-9c8eb4b05f66	38fb101c-4fa7-475b-bafb-43e4df784977.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HI	TCGA-NC-A5HI-01A	Primary Tumor
09d34fab-093c-426d-8cf9-add80dc233c5	121671ba-ff87-49f5-aa77-9a4fa8fcff9c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8626	TCGA-56-8626-01A	Primary Tumor
1ae38d83-90cb-4cdf-8848-0d0d0c960372	8dda6766-08f1-4f38-944f-30da042d3370.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3416	TCGA-18-3416-01A	Primary Tumor
409748e6-f032-4299-a9a7-720c3c707109	94640722-17c7-4c29-92c0-51458b977324.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HN	TCGA-NC-A5HN-01A	Primary Tumor
5755efee-b7c3-40e6-a844-ea4c2318a675	6821cf1e-ae8a-472d-8b55-92eca84abab5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5485	TCGA-22-5485-01A	Primary Tumor
339816d5-add7-4c4e-b2b5-634efab30d5a	86a373e8-40a9-45b5-a646-6098bc88640e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-98-A53B	TCGA-98-A53B-01A	Primary Tumor
06367473-49a7-472d-a3ba-3abd83064d31	47190c04-2d8f-4b9b-b0a7-b3ae9b6c26b2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-51-4081	TCGA-51-4081-01A	Primary Tumor
36597ac4-cc55-4f93-9718-05a0260cf27b	03b4b91f-cc41-47f5-be2e-78521914b41d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7221	TCGA-56-7221-01A	Primary Tumor
85c42172-bdcf-4ff3-a5a5-0aecc3b6069b	5e010a9a-7f65-434b-ae4c-43948461187c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5482	TCGA-22-5482-11A	Solid Tissue Normal
94edc623-48b3-4aa1-bcc7-d0b021100285	3a238e45-6725-42d4-9ccb-378c0a198080.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8007	TCGA-77-8007-01A	Primary Tumor
d79a7d6d-0dbc-463a-8735-b5ec8f493826	4bd701ae-82cf-44b4-9f62-0421cca599dc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A49D	TCGA-56-A49D-01A	Primary Tumor
925bc33e-e57d-47d5-a621-c59743cb8691	085bdf94-a24f-4511-8d3f-d0c91f7e6947.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-51-4079	TCGA-51-4079-01A	Primary Tumor
bea4a645-2fbf-4832-9de3-31efe62c3334	87968a34-cdba-4335-92d9-0f5b34ed27c9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A5DS	TCGA-56-A5DS-01A	Primary Tumor
809904c7-ee4b-4729-9199-f00f0c56d716	f043e7c7-a439-422a-9424-4000d943faa9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5472	TCGA-22-5472-01A	Primary Tumor
d3ae5962-33c1-4a0c-9196-254fdb1ddac4	41059154-b4e8-4b61-9600-8b19262ccab0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-8117	TCGA-44-8117-01A	Primary Tumor
78922ac0-0478-4a93-8e4b-9f35ce89c9ae	959e98c8-c279-4178-acc2-0bb0c42ed5c2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5715	TCGA-05-5715-01A	Primary Tumor
4c3164d0-54f4-4588-be8d-902161297e59	a22817b9-da0e-45cd-ba5d-3eb790e273cb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-6217	TCGA-67-6217-01A	Primary Tumor
c81d2422-7468-4fa4-bc42-f08f2628682f	7f147a1b-4ca6-481b-a79d-be653bbff528.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1679	TCGA-64-1679-01A	Primary Tumor
e153b8b0-642f-47fb-9e24-52690e85273a	cfccab4c-4b17-4012-a19b-5141f7a5b68f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7763	TCGA-69-7763-01A	Primary Tumor
67665114-eeb4-4a14-a369-20ee1944d40f	ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7574	TCGA-55-7574-01A	Primary Tumor
0e6829cf-ebd8-4f47-ab19-a63994e15ddb	f204f6b8-03fb-4464-922d-de9fffeff9d5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6745	TCGA-49-6745-11A	Solid Tissue Normal
456268ca-f165-451b-9eb9-ee8562f1afb5	ed610a8d-576a-4f6a-8259-01f9dd48b9d4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7147	TCGA-78-7147-01A	Primary Tumor
d16c6755-074c-4ffe-9f07-4d44033841e6	ca21d25f-5466-487a-9e98-6c47da924dae.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8660	TCGA-78-8660-01A	Primary Tumor
d5420986-f8f7-4dbb-86c1-9fb4c5ebffd4	989ceb12-2999-420a-a5b6-608012c1ef83.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-7271	TCGA-38-7271-01A	Primary Tumor
4af9dacb-cc70-44e1-83c8-3cf03bafd94f	a1231612-345f-4ff4-8ee9-c5e596357f76.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8358	TCGA-86-8358-01A	Primary Tumor
fe006151-edec-4630-9ebe-b746b5ff7c7f	173d8cb8-d151-4766-b61c-7ecdf8af56ca.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4430	TCGA-05-4430-01A	Primary Tumor
0140d8c3-b440-49c4-833f-dd63e32858b3	5d6d057e-dd3f-4a85-8bf1-74d5069c7d9d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-3615	TCGA-35-3615-01A	Primary Tumor
8e5d08e4-971d-4d34-acf6-0cc17cbd426b	a72fb099-b61f-4691-a87e-7993172c9ddd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A4SU	TCGA-44-A4SU-01A	Primary Tumor
1728aa8b-eb95-4161-9719-718daa5acb5a	12d2b9fa-1921-4033-bdb9-7e114c0d7812.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-8025	TCGA-99-8025-01A	Primary Tumor
dc9d7ae1-c7ac-448e-b0f5-18301101fa0a	1866d49b-28fb-430d-a699-2e5033d0d74f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5045	TCGA-50-5045-01A	Primary Tumor
30e0cd0e-0914-41c2-9e98-c43bd3b8d9a0	7dd3791f-7a65-4eea-9be2-3a0ca83ba46d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A4DF	TCGA-55-A4DF-01A	Primary Tumor
40c7b119-d966-4724-b8b1-dabdbe6f2bc3	b580063a-0bcc-4816-b8ec-310890b995a5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6984	TCGA-55-6984-11A	Solid Tissue Normal
3e330a26-3004-4c66-a364-07a64dbbbdd4	719e930d-dd49-4e49-97ed-7ce1f253f3cf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7937	TCGA-97-7937-01A	Primary Tumor
0d6ec050-06a3-4ae1-b915-ed66632a6ccb	fddb387d-716e-48ca-9e99-483564c5384b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-7031	TCGA-75-7031-01A	Primary Tumor
7d5cc82d-5f69-4775-94a5-2dd27188447b	69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4514	TCGA-49-4514-01A	Primary Tumor
baa03010-e33a-4c5d-8da6-90edce697743	0d6ef3a0-0ac4-4898-a438-34bbbfde6341.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-01A	Primary Tumor
eecb01f0-1e17-438c-81ed-41884113e343	90af0faf-3e8c-4741-bf49-f87a5b21d54c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-3771	TCGA-67-3771-01A	Primary Tumor
f449ebcc-7511-4bdf-a084-24d77df218ac	ef34e0ee-46f0-4a81-b800-dd50cc2266a1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8094	TCGA-55-8094-01A	Primary Tumor
4f3f3fff-214b-40ca-b7ef-dbc152660afc	3fbb4c61-e8c6-40dc-b7bc-786380add78d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-4112	TCGA-44-4112-01B	Primary Tumor
8d121552-f370-4794-ac3f-7ceac1565f41	c5ed8e4f-a283-4605-88de-cadcac24d134.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7281	TCGA-55-7281-01A	Primary Tumor
6c7afcfb-fc2c-421d-bf2b-9c99da5f536f	20a96363-a968-445a-bd9a-96b27e403516.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1680	TCGA-64-1680-01A	Primary Tumor
c67540ae-910c-4f3e-aac2-d20f138f1c75	23894b02-d2b5-4a15-a11f-cf81d9d97f53.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6975	TCGA-55-6975-01A	Primary Tumor
71bcda56-3493-4f3a-90eb-e46014a3f245	feb99183-103f-4ca1-b61a-b88227826952.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7159	TCGA-78-7159-01A	Primary Tumor
b009a4eb-c7e2-4635-bf6e-80585339d0a1	cfd41bd1-a69c-470a-be0a-885732277544.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-6562	TCGA-86-6562-01A	Primary Tumor
32d8e988-6fdc-4e73-add1-71590a06c390	acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4425	TCGA-05-4425-01A	Primary Tumor
